prime,index,p2p
140587,13057,11472
140593,13058,11471
140603,13059,11472
140611,13060,11472
140617,13061,11473
140627,13062,11475
140629,13063,11474
140639,13064,11474
140659,13065,11477
140663,13066,11477
140677,13067,11479
140681,13068,11479
140683,13069,11479
140689,13070,11478
140717,13071,11482
140729,13072,11481
140731,13073,11480
140741,13074,11479
140759,13075,11479
140761,13076,11478
140773,13077,11480
140779,13078,11482
140797,13079,11484
140813,13080,11486
140827,13081,11490
140831,13082,11489
140837,13083,11490
140839,13084,11489
140863,13085,11491
140867,13086,11490
140869,13087,11490
140891,13088,11493
140893,13089,11493
140897,13090,11493
140909,13091,11495
140929,13092,11499
140939,13093,11499
140977,13094,11505
140983,13095,11505
140989,13096,11505
141023,13097,11509
141041,13098,11511
141061,13099,11515
141067,13100,11515
141073,13101,11515
141079,13102,11515
141101,13103,11515
141107,13104,11514
141121,13105,11517
141131,13106,11517
141157,13107,11522
141161,13108,11521
141179,13109,11521
141181,13110,11520
141199,13111,11523
141209,13112,11525
141221,13113,11526
141223,13114,11525
141233,13115,11525
141241,13116,11525
141257,13117,11526
141263,13118,11525
141269,13119,11524
141277,13120,11523
141283,13121,11524
141301,13122,11527
141307,13123,11526
141311,13124,11526
141319,13125,11525
141353,13126,11532
141359,13127,11533
141371,13128,11532
141397,13129,11534
141403,13130,11534
141413,13131,11534
141439,13132,11538
141443,13133,11538
141461,13134,11542
141481,13135,11542
141497,13136,11544
141499,13137,11543
141509,13138,11545
141511,13139,11544
141529,13140,11545
141539,13141,11544
141551,13142,11547
141587,13143,11553
141601,13144,11555
141613,13145,11556
141619,13146,11555
141623,13147,11554
141629,13148,11553
141637,13149,11553
141649,13150,11554
141653,13151,11554
141667,13152,11553
141671,13153,11552
141677,13154,11551
141679,13155,11550
141689,13156,11550
141697,13157,11549
141707,13158,11551
141709,13159,11550
141719,13160,11549
141731,13161,11549
141761,13162,11554
141767,13163,11553
141769,13164,11552
141773,13165,11552
141793,13166,11556
141803,13167,11556
141811,13168,11557
141829,13169,11559
141833,13170,11558
141851,13171,11560
141853,13172,11559
141863,13173,11559
141871,13174,11559
141907,13175,11565
141917,13176,11566
141931,13177,11568
141937,13178,11568
141941,13179,11567
141959,13180,11567
141961,13181,11566
141971,13182,11566
141991,13183,11569
142007,13184,11569
142019,13185,11569
142031,13186,11572
142039,13187,11571
142049,13188,11572
142057,13189,11572
142061,13190,11572
142067,13191,11573
142097,13192,11578
142099,13193,11577
142111,13194,11577
142123,13195,11581
142151,13196,11584
142157,13197,11584
142159,13198,11583
142169,13199,11582
142183,13200,11583
142189,13201,11584
142193,13202,11583
142211,13203,11585
142217,13204,11586
142223,13205,11585
142231,13206,11585
142237,13207,11585
142271,13208,11592
142297,13209,11597
142319,13210,11598
142327,13211,11598
142357,13212,11603
142369,13213,11606
142381,13214,11610
142391,13215,11610
142403,13216,11611
142421,13217,11616
142427,13218,11615
142433,13219,11615
142453,13220,11617
142469,13221,11618
142501,13222,11620
142529,13223,11623
142537,13224,11623
142543,13225,11623
142547,13226,11623
142553,13227,11623
142559,13228,11623
142567,13229,11624
142573,13230,11624
142589,13231,11625
142591,13232,11625
142601,13233,11626
142607,13234,11625
142609,13235,11624
142619,13236,11625
142657,13237,11630
142673,13238,11631
142697,13239,11631
142699,13240,11630
142711,13241,11630
142733,13242,11633
142757,13243,11635
142759,13244,11635
142771,13245,11637
142787,13246,11640
142789,13247,11639
142799,13248,11638
142811,13249,11640
142837,13250,11646
142841,13251,11645
142867,13252,11649
142871,13253,11648
142873,13254,11647
142897,13255,11652
142903,13256,11651
142907,13257,11650
142939,13258,11654
142949,13259,11653
142963,13260,11652
142969,13261,11652
142973,13262,11651
142979,13263,11652
142981,13264,11651
142993,13265,11653
143053,13266,11662
143063,13267,11661
143093,13268,11663
143107,13269,11663
143111,13270,11662
143113,13271,11661
143137,13272,11662
143141,13273,11661
143159,13274,11662
143177,13275,11662
143197,13276,11665
143239,13277,11673
143243,13278,11673
143249,13279,11674
143257,13280,11675
143261,13281,11675
143263,13282,11674
143281,13283,11677
143287,13284,11676
143291,13285,11675
143329,13286,11681
143333,13287,11680
143357,13288,11684
143387,13289,11689
143401,13290,11691
143413,13291,11691
143419,13292,11691
143443,13293,11692
143461,13294,11691
143467,13295,11691
143477,13296,11690
143483,13297,11689
143489,13298,11689
143501,13299,11691
143503,13300,11691
143509,13301,11690
143513,13302,11689
143519,13303,11688
143527,13304,11688
143537,13305,11689
143551,13306,11691
143567,13307,11692
143569,13308,11692
143573,13309,11692
143593,13310,11696
143609,13311,11696
143617,13312,11697
143629,13313,11700
143651,13314,11704
143653,13315,11703
143669,13316,11705
143677,13317,11706
143687,13318,11705
143699,13319,11707
143711,13320,11706
143719,13321,11706
143729,13322,11706
143743,13323,11705
143779,13324,11710
143791,13325,11710
143797,13326,11709
143807,13327,11710
143813,13328,11709
143821,13329,11709
143827,13330,11708
143831,13331,11707
143833,13332,11706
143873,13333,11711
143879,13334,11711
143881,13335,11710
143909,13336,11713
143947,13337,11720
143953,13338,11719
143971,13339,11721
143977,13340,11720
143981,13341,11719
143999,13342,11719
144013,13343,11720
144031,13344,11722
144037,13345,11721
144061,13346,11723
144071,13347,11723
144073,13348,11722
144103,13349,11726
144139,13350,11730
144161,13351,11734
144163,13352,11733
144167,13353,11732
144169,13354,11731
144173,13355,11730
144203,13356,11735
144223,13357,11737
144241,13358,11739
144247,13359,11739
144253,13360,11739
144259,13361,11738
144271,13362,11740
144289,13363,11743
144299,13364,11743
144307,13365,11742
144311,13366,11741
144323,13367,11740
144341,13368,11744
144349,13369,11746
144379,13370,11748
144383,13371,11747
144407,13372,11749
144409,13373,11749
144413,13374,11749
144427,13375,11752
144439,13376,11752
144451,13377,11751
144461,13378,11752
144479,13379,11754
144481,13380,11753
144497,13381,11756
144511,13382,11759
144539,13383,11764
144541,13384,11763
144563,13385,11766
144569,13386,11767
144577,13387,11769
144583,13388,11768
144589,13389,11769
144593,13390,11769
144611,13391,11771
144629,13392,11774
144659,13393,11778
144667,13394,11778
144671,13395,11777
144701,13396,11782
144709,13397,11782
144719,13398,11782
144731,13399,11783
144737,13400,11784
144751,13401,11785
144757,13402,11785
144763,13403,11784
144773,13404,11784
144779,13405,11783
144791,13406,11785
144817,13407,11787
144829,13408,11789
144839,13409,11789
144847,13410,11788
144883,13411,11794
144887,13412,11794
144889,13413,11793
144899,13414,11793
144917,13415,11792
144931,13416,11797
144941,13417,11797
144961,13418,11798
144967,13419,11797
144973,13420,11797
144983,13421,11798
145007,13422,11802
145009,13423,11801
145021,13424,11806
145031,13425,11807
145037,13426,11806
145043,13427,11806
145063,13428,11808
145069,13429,11808
145091,13430,11809
145109,13431,11812
145121,13432,11813
145133,13433,11814
145139,13434,11813
145177,13435,11816
145193,13436,11818
145207,13437,11819
145213,13438,11819
145219,13439,11819
145253,13440,11825
145259,13441,11825
145267,13442,11827
145283,13443,11828
145289,13444,11827
145303,13445,11828
145307,13446,11828
145349,13447,11837
145361,13448,11839
145381,13449,11840
145391,13450,11840
145399,13451,11840
145417,13452,11842
145423,13453,11843
145433,13454,11843
145441,13455,11844
145451,13456,11844
145459,13457,11843
145463,13458,11843
145471,13459,11842
145477,13460,11841
145487,13461,11843
145501,13462,11845
145511,13463,11846
145513,13464,11845
145517,13465,11844
145531,13466,11846
145543,13467,11846
145547,13468,11846
145549,13469,11845
145577,13470,11849
145589,13471,11851
145601,13472,11852
145603,13473,11851
145633,13474,11854
145637,13475,11854
145643,13476,11853
145661,13477,11855
145679,13478,11857
145681,13479,11857
145687,13480,11859
145703,13481,11859
145709,13482,11858
145721,13483,11860
145723,13484,11860
145753,13485,11863
145757,13486,11863
145759,13487,11862
145771,13488,11863
145777,13489,11863
145799,13490,11865
145807,13491,11864
145819,13492,11864
145823,13493,11863
145829,13494,11864
145861,13495,11869
145879,13496,11871
145897,13497,11872
145903,13498,11871
145931,13499,11875
145933,13500,11874
145949,13501,11876
145963,13502,11878
145967,13503,11877
145969,13504,11876
145987,13505,11876
145991,13506,11876
146009,13507,11877
146011,13508,11877
146021,13509,11878
146023,13510,11877
146033,13511,11877
146051,13512,11881
146057,13513,11880
146059,13514,11879
146063,13515,11878
146077,13516,11880
146093,13517,11882
146099,13518,11881
146117,13519,11882
146141,13520,11884
146161,13521,11887
146173,13522,11887
146191,13523,11890
146197,13524,11890
146203,13525,11889
146213,13526,11888
146221,13527,11889
146239,13528,11892
146249,13529,11894
146273,13530,11896
146291,13531,11899
146297,13532,11898
146299,13533,11897
146309,13534,11897
146317,13535,11898
146323,13536,11897
146347,13537,11901
146359,13538,11904
146369,13539,11904
146381,13540,11905
146383,13541,11904
146389,13542,11904
146407,13543,11906
146417,13544,11906
146423,13545,11907
146437,13546,11908
146449,13547,11908
146477,13548,11910
146513,13549,11914
146519,13550,11913
146521,13551,11912
146527,13552,11911
146539,13553,11911
146543,13554,11911
146563,13555,11915
146581,13556,11917
146603,13557,11920
146609,13558,11921
146617,13559,11921
146639,13560,11924
146647,13561,11923
146669,13562,11924
146677,13563,11925
146681,13564,11925
146683,13565,11924
146701,13566,11924
146719,13567,11925
146743,13568,11930
146749,13569,11929
146767,13570,11929
146777,13571,11929
146801,13572,11929
146807,13573,11929
146819,13574,11931
146833,13575,11933
146837,13576,11932
146843,13577,11933
146849,13578,11932
146857,13579,11932
146891,13580,11937
146893,13581,11936
146917,13582,11939
146921,13583,11938
146933,13584,11939
146941,13585,11938
146953,13586,11939
146977,13587,11939
146983,13588,11939
146987,13589,11938
146989,13590,11937
147011,13591,11941
147029,13592,11944
147031,13593,11944
147047,13594,11944
147073,13595,11946
147083,13596,11947
147089,13597,11948
147097,13598,11949
147107,13599,11950
147137,13600,11955
147139,13601,11955
147151,13602,11956
147163,13603,11959
147179,13604,11962
147197,13605,11963
147209,13606,11964
147211,13607,11963
147221,13608,11964
147227,13609,11963
147229,13610,11962
147253,13611,11965
147263,13612,11966
147283,13613,11968
147289,13614,11967
147293,13615,11966
147299,13616,11965
147311,13617,11964
147319,13618,11964
147331,13619,11967
147341,13620,11967
147347,13621,11966
147353,13622,11966
147377,13623,11967
147391,13624,11970
147397,13625,11971
147401,13626,11971
147409,13627,11972
147419,13628,11973
147449,13629,11976
147451,13630,11975
147457,13631,11975
147481,13632,11979
147487,13633,11978
147503,13634,11981
147517,13635,11982
147541,13636,11987
147547,13637,11986
147551,13638,11985
147557,13639,11985
147571,13640,11986
147583,13641,11986
147607,13642,11988
147613,13643,11988
147617,13644,11987
147629,13645,11988
147647,13646,11992
147661,13647,11993
147671,13648,11993
147673,13649,11992
147689,13650,11993
147703,13651,11993
147709,13652,11994
147727,13653,11997
147739,13654,11997
147743,13655,11996
147761,13656,11997
147769,13657,11996
147773,13658,11996
147779,13659,11996
147787,13660,11997
147793,13661,11996
147799,13662,11996
147811,13663,11996
147827,13664,11995
147853,13665,11998
147859,13666,11997
147863,13667,11996
147881,13668,11998
147919,13669,12003
147937,13670,12008
147949,13671,12009
147977,13672,12015
147997,13673,12017
148013,13674,12018
148021,13675,12019
148061,13676,12023
148063,13677,12022
148073,13678,12023
148079,13679,12022
148091,13680,12022
148123,13681,12027
148139,13682,12030
148147,13683,12031
148151,13684,12031
148153,13685,12030
148157,13686,12029
148171,13687,12028
148193,13688,12032
148199,13689,12031
148201,13690,12030
148207,13691,12029
148229,13692,12030
148243,13693,12032
148249,13694,12032
148279,13695,12037
148301,13696,12042
148303,13697,12041
148331,13698,12042
148339,13699,12043
148361,13700,12047
148367,13701,12048
148381,13702,12050
148387,13703,12052
148399,13704,12052
148403,13705,12052
148411,13706,12052
148429,13707,12055
148439,13708,12054
148457,13709,12055
148469,13710,12056
148471,13711,12056
148483,13712,12055
148501,13713,12059
148513,13714,12060
148517,13715,12059
148531,13716,12060
148537,13717,12060
148549,13718,12062
148573,13719,12063
148579,13720,12063
148609,13721,12065
148627,13722,12067
148633,13723,12068
148639,13724,12067
148663,13725,12068
148667,13726,12067
148669,13727,12066
148691,13728,12068
148693,13729,12067
148711,13730,12070
148721,13731,12070
148723,13732,12069
148727,13733,12068
148747,13734,12072
148763,13735,12074
148781,13736,12074
148783,13737,12073
148793,13738,12073
148817,13739,12079
148829,13740,12079
148853,13741,12081
148859,13742,12081
148861,13743,12081
148867,13744,12081
148873,13745,12080
148891,13746,12081
148913,13747,12084
148921,13748,12085
148927,13749,12085
148931,13750,12084
148933,13751,12083
148949,13752,12085
148957,13753,12086
148961,13754,12085
148991,13755,12088
148997,13756,12089
149011,13757,12090
149021,13758,12090
149027,13759,12091
149033,13760,12091
149053,13761,12093
149057,13762,12092
149059,13763,12091
149069,13764,12090
149077,13765,12090
149087,13766,12093
149099,13767,12093
149101,13768,12093
149111,13769,12094
149113,13770,12094
149119,13771,12094
149143,13772,12096
149153,13773,12096
149159,13774,12096
149161,13775,12095
149173,13776,12097
149183,13777,12097
149197,13778,12098
149213,13779,12100
149239,13780,12102
149249,13781,12102
149251,13782,12101
149257,13783,12101
149269,13784,12100
149287,13785,12100
149297,13786,12102
149309,13787,12103
149323,13788,12104
149333,13789,12104
149341,13790,12106
149351,13791,12108
149371,13792,12110
149377,13793,12109
149381,13794,12110
149393,13795,12110
149399,13796,12109
149411,13797,12112
149417,13798,12111
149419,13799,12110
149423,13800,12110
149441,13801,12112
149459,13802,12112
149489,13803,12113
149491,13804,12112
149497,13805,12112
149503,13806,12112
149519,13807,12115
149521,13808,12114
149531,13809,12115
149533,13810,12115
149543,13811,12114
149551,13812,12115
149561,13813,12116
149563,13814,12115
149579,13815,12116
149603,13816,12119
149623,13817,12120
149627,13818,12119
149629,13819,12118
149689,13820,12128
149711,13821,12132
149713,13822,12131
149717,13823,12130
149729,13824,12130
149731,13825,12129
149749,13826,12132
149759,13827,12133
149767,13828,12134
149771,13829,12134
149791,13830,12135
149803,13831,12135
149827,13832,12137
149837,13833,12137
149839,13834,12136
149861,13835,12140
149867,13836,12141
149873,13837,12141
149893,13838,12143
149899,13839,12142
149909,13840,12142
149911,13841,12141
149921,13842,12140
149939,13843,12142
149953,13844,12144
149969,13845,12145
149971,13846,12145
149993,13847,12148
150001,13848,12148
150011,13849,12149
150041,13850,12151
150053,13851,12151
150061,13852,12152
150067,13853,12151
150077,13854,12153
150083,13855,12153
150089,13856,12152
150091,13857,12151
150097,13858,12153
150107,13859,12152
150131,13860,12156
150151,13861,12158
150169,13862,12161
150193,13863,12163
150197,13864,12162
150203,13865,12162
150209,13866,12162
150211,13867,12161
150217,13868,12162
150221,13869,12162
150223,13870,12161
150239,13871,12161
