len,count,missing,max
82007 , 1048179 , 92 , 2096546
82008 , 1048192 , 97 , 2096582
82009 , 1048205 , 102 , 2096618
82010 , 1048226 , 115 , 2096686
82011 , 1048238 , 117 , 2096714
82012 , 1048256 , 103 , 2096722
82013 , 1048275 , 90 , 2096734
82014 , 1048286 , 99 , 2096774
82015 , 1048302 , 87 , 2096782
82016 , 1048315 , 106 , 2096846
82017 , 1048334 , 97 , 2096866
82018 , 1048348 , 97 , 2096894
82019 , 1048364 , 141 , 2097014
82020 , 1048383 , 132 , 2097034
82021 , 1048403 , 144 , 2097098
82022 , 1048417 , 140 , 2097118
82023 , 1048441 , 128 , 2097142
82024 , 1048458 , 113 , 2097146
82025 , 1048473 , 108 , 2097166
82026 , 1048491 , 96 , 2097178
82027 , 1048501 , 98 , 2097202
82028 , 1048520 , 87 , 2097218
82029 , 1048531 , 80 , 2097226
82030 , 1048546 , 79 , 2097254
82031 , 1048559 , 72 , 2097266
82032 , 1048576 , 83 , 2097322
82033 , 1048593 , 86 , 2097362
82034 , 1048611 , 90 , 2097406
82035 , 1048624 , 83 , 2097418
82036 , 1048639 , 76 , 2097434
82037 , 1048652 , 67 , 2097442
82038 , 1048666 , 91 , 2097518
82039 , 1048684 , 97 , 2097566
82040 , 1048699 , 92 , 2097586
82041 , 1048713 , 84 , 2097598
82042 , 1048723 , 82 , 2097614
82043 , 1048737 , 90 , 2097658
82044 , 1048752 , 83 , 2097674
82045 , 1048766 , 79 , 2097694
82046 , 1048780 , 85 , 2097734
82047 , 1048790 , 85 , 2097754
82048 , 1048804 , 83 , 2097778
82049 , 1048819 , 70 , 2097782
82050 , 1048833 , 62 , 2097794
82051 , 1048848 , 59 , 2097818
82052 , 1048858 , 59 , 2097838
82053 , 1048874 , 87 , 2097926
82054 , 1048892 , 97 , 2097982
82055 , 1048907 , 102 , 2098022
82056 , 1048921 , 100 , 2098046
82057 , 1048937 , 100 , 2098078
82058 , 1048953 , 96 , 2098102
82059 , 1048970 , 85 , 2098114
82060 , 1048979 , 82 , 2098126
82061 , 1048994 , 81 , 2098154
82062 , 1049007 , 80 , 2098178
82063 , 1049025 , 66 , 2098186
82064 , 1049036 , 63 , 2098202
82065 , 1049050 , 65 , 2098234
82066 , 1049057 , 70 , 2098258
82067 , 1049071 , 58 , 2098262
82068 , 1049084 , 51 , 2098274
82069 , 1049094 , 45 , 2098282
82070 , 1049104 , 37 , 2098286
82071 , 1049116 , 53 , 2098342
82072 , 1049129 , 42 , 2098346
82073 , 1049142 , 33 , 2098354
82074 , 1049149 , 32 , 2098366
82075 , 1049162 , 37 , 2098402
82076 , 1049171 , 46 , 2098438
82077 , 1049184 , 41 , 2098454
82078 , 1049198 , 39 , 2098478
82079 , 1049209 , 52 , 2098526
82080 , 1049219 , 60 , 2098562
82081 , 1049233 , 62 , 2098594
82082 , 1049246 , 85 , 2098666
82083 , 1049258 , 79 , 2098678
82084 , 1049274 , 111 , 2098774
82085 , 1049294 , 117 , 2098826
82086 , 1049307 , 120 , 2098858
82087 , 1049328 , 107 , 2098874
82088 , 1049344 , 113 , 2098918
82089 , 1049354 , 115 , 2098942
82090 , 1049373 , 98 , 2098946
82091 , 1049388 , 89 , 2098958
82092 , 1049400 , 81 , 2098966
82093 , 1049417 , 78 , 2098994
82094 , 1049433 , 74 , 2099018
82095 , 1049449 , 68 , 2099038
82096 , 1049463 , 62 , 2099054
82097 , 1049474 , 57 , 2099066
82098 , 1049488 , 47 , 2099074
82099 , 1049501 , 46 , 2099098
82100 , 1049512 , 55 , 2099138
82101 , 1049525 , 72 , 2099198
82102 , 1049537 , 64 , 2099206
82103 , 1049548 , 61 , 2099222
82104 , 1049556 , 65 , 2099246
82105 , 1049571 , 66 , 2099278
82106 , 1049589 , 72 , 2099326
82107 , 1049602 , 73 , 2099354
82108 , 1049615 , 64 , 2099362
82109 , 1049628 , 53 , 2099366
82110 , 1049644 , 41 , 2099374
82111 , 1049654 , 51 , 2099414
82112 , 1049665 , 50 , 2099434
82113 , 1049675 , 70 , 2099494
82114 , 1049689 , 82 , 2099546
82115 , 1049706 , 83 , 2099582
82116 , 1049722 , 85 , 2099618
82117 , 1049734 , 85 , 2099642
82118 , 1049745 , 80 , 2099654
82119 , 1049755 , 76 , 2099666
82120 , 1049772 , 63 , 2099674
82121 , 1049788 , 53 , 2099686
82122 , 1049802 , 45 , 2099698
82123 , 1049810 , 45 , 2099714
82124 , 1049821 , 38 , 2099722
82125 , 1049829 , 32 , 2099726
82126 , 1049839 , 50 , 2099782
82127 , 1049849 , 46 , 2099794
82128 , 1049862 , 35 , 2099798
82129 , 1049874 , 65 , 2099882
82130 , 1049886 , 65 , 2099906
82131 , 1049904 , 57 , 2099926
82132 , 1049913 , 62 , 2099954
82133 , 1049931 , 66 , 2099998
82134 , 1049940 , 69 , 2100022
82135 , 1049949 , 62 , 2100026
82136 , 1049966 , 63 , 2100062
82137 , 1049978 , 61 , 2100082
82138 , 1049991 , 60 , 2100106
82139 , 1050008 , 69 , 2100158
82140 , 1050024 , 57 , 2100166
82141 , 1050042 , 95 , 2100278
82142 , 1050056 , 93 , 2100302
82143 , 1050071 , 94 , 2100334
82144 , 1050084 , 83 , 2100338
82145 , 1050098 , 91 , 2100382
82146 , 1050111 , 84 , 2100394
82147 , 1050126 , 101 , 2100458
82148 , 1050140 , 91 , 2100466
82149 , 1050155 , 82 , 2100478
82150 , 1050171 , 68 , 2100482
82151 , 1050183 , 68 , 2100506
82152 , 1050196 , 83 , 2100562
82153 , 1050210 , 95 , 2100614
82154 , 1050224 , 91 , 2100634
82155 , 1050236 , 85 , 2100646
82156 , 1050249 , 80 , 2100662
82157 , 1050262 , 73 , 2100674
82158 , 1050276 , 71 , 2100698
82159 , 1050287 , 78 , 2100734
82160 , 1050298 , 91 , 2100782
82161 , 1050310 , 109 , 2100842
82162 , 1050328 , 101 , 2100862
82163 , 1050340 , 95 , 2100874
82164 , 1050360 , 87 , 2100898
82165 , 1050371 , 78 , 2100902
82166 , 1050385 , 70 , 2100914
82167 , 1050399 , 72 , 2100946
82168 , 1050417 , 84 , 2101006
82169 , 1050429 , 78 , 2101018
82170 , 1050445 , 76 , 2101046
82171 , 1050462 , 99 , 2101126
82172 , 1050474 , 117 , 2101186
82173 , 1050496 , 113 , 2101222
82174 , 1050514 , 115 , 2101262
82175 , 1050528 , 183 , 2101426
82176 , 1050552 , 173 , 2101454
82177 , 1050570 , 161 , 2101466
82178 , 1050592 , 143 , 2101474
82179 , 1050609 , 128 , 2101478
82180 , 1050622 , 119 , 2101486
82181 , 1050640 , 127 , 2101538
82182 , 1050654 , 117 , 2101546
82183 , 1050675 , 104 , 2101562
82184 , 1050687 , 122 , 2101622
82185 , 1050702 , 113 , 2101634
82186 , 1050721 , 128 , 2101702
82187 , 1050735 , 116 , 2101706
82188 , 1050750 , 135 , 2101774
82189 , 1050768 , 129 , 2101798
82190 , 1050782 , 117 , 2101802
82191 , 1050799 , 112 , 2101826
82192 , 1050816 , 131 , 2101898
82193 , 1050831 , 128 , 2101922
82194 , 1050855 , 120 , 2101954
82195 , 1050866 , 129 , 2101994
82196 , 1050883 , 118 , 2102006
82197 , 1050902 , 103 , 2102014
82198 , 1050912 , 95 , 2102018
82199 , 1050930 , 87 , 2102038
82200 , 1050947 , 78 , 2102054
82201 , 1050958 , 91 , 2102102
82202 , 1050970 , 97 , 2102138
82203 , 1050989 , 88 , 2102158
82204 , 1051001 , 78 , 2102162
82205 , 1051020 , 117 , 2102278
82206 , 1051033 , 112 , 2102294
82207 , 1051052 , 97 , 2102302
82208 , 1051063 , 88 , 2102306
82209 , 1051080 , 75 , 2102314
82210 , 1051092 , 83 , 2102354
82211 , 1051109 , 70 , 2102362
82212 , 1051130 , 115 , 2102494
82213 , 1051145 , 130 , 2102554
82214 , 1051157 , 124 , 2102566
82215 , 1051177 , 112 , 2102582
82216 , 1051192 , 107 , 2102602
82217 , 1051205 , 106 , 2102626
82218 , 1051216 , 101 , 2102638
82219 , 1051234 , 97 , 2102666
82220 , 1051251 , 120 , 2102746
82221 , 1051267 , 128 , 2102794
82222 , 1051281 , 126 , 2102818
82223 , 1051300 , 115 , 2102834
82224 , 1051318 , 103 , 2102846
82225 , 1051337 , 120 , 2102918
82226 , 1051353 , 114 , 2102938
82227 , 1051371 , 98 , 2102942
82228 , 1051387 , 92 , 2102962
82229 , 1051403 , 94 , 2102998
82230 , 1051419 , 86 , 2103014
82231 , 1051433 , 108 , 2103086
82232 , 1051447 , 100 , 2103098
82233 , 1051460 , 91 , 2103106
82234 , 1051474 , 83 , 2103118
82235 , 1051486 , 83 , 2103142
82236 , 1051505 , 84 , 2103182
82237 , 1051519 , 80 , 2103202
82238 , 1051529 , 76 , 2103214
82239 , 1051539 , 78 , 2103238
82240 , 1051557 , 62 , 2103242
82241 , 1051569 , 68 , 2103278
82242 , 1051580 , 61 , 2103286
82243 , 1051589 , 58 , 2103298
82244 , 1051602 , 59 , 2103326
82245 , 1051612 , 83 , 2103394
82246 , 1051625 , 82 , 2103418
82247 , 1051642 , 73 , 2103434
82248 , 1051657 , 88 , 2103494
82249 , 1051669 , 88 , 2103518
82250 , 1051686 , 75 , 2103526
82251 , 1051698 , 81 , 2103562
82252 , 1051712 , 75 , 2103578
82253 , 1051723 , 86 , 2103622
82254 , 1051738 , 79 , 2103638
82255 , 1051750 , 77 , 2103658
82256 , 1051761 , 84 , 2103694
82257 , 1051776 , 71 , 2103698
82258 , 1051787 , 90 , 2103758
82259 , 1051799 , 88 , 2103778
82260 , 1051819 , 82 , 2103806
82261 , 1051831 , 80 , 2103826
82262 , 1051848 , 77 , 2103854
82263 , 1051862 , 85 , 2103898
82264 , 1051875 , 80 , 2103914
82265 , 1051891 , 68 , 2103922
82266 , 1051901 , 76 , 2103958
82267 , 1051914 , 71 , 2103974
82268 , 1051924 , 65 , 2103982
82269 , 1051936 , 89 , 2104054
82270 , 1051946 , 91 , 2104078
82271 , 1051963 , 76 , 2104082
82272 , 1051976 , 85 , 2104126
82273 , 1051995 , 86 , 2104166
82274 , 1052005 , 92 , 2104198
82275 , 1052015 , 94 , 2104222
82276 , 1052033 , 84 , 2104238
82277 , 1052052 , 83 , 2104274
82278 , 1052064 , 75 , 2104282
82279 , 1052079 , 98 , 2104358
82280 , 1052093 , 102 , 2104394
82281 , 1052111 , 90 , 2104406
82282 , 1052125 , 94 , 2104442
82283 , 1052143 , 86 , 2104462
82284 , 1052161 , 74 , 2104474
82285 , 1052177 , 90 , 2104538
82286 , 1052189 , 88 , 2104558
82287 , 1052204 , 75 , 2104562
82288 , 1052217 , 68 , 2104574
82289 , 1052227 , 70 , 2104598
82290 , 1052240 , 67 , 2104618
82291 , 1052254 , 65 , 2104642
82292 , 1052268 , 57 , 2104654
82293 , 1052280 , 47 , 2104658
82294 , 1052294 , 37 , 2104666
82295 , 1052310 , 101 , 2104826
82296 , 1052324 , 91 , 2104834
82297 , 1052340 , 89 , 2104862
82298 , 1052351 , 84 , 2104874
82299 , 1052367 , 90 , 2104918
82300 , 1052384 , 87 , 2104946
82301 , 1052394 , 83 , 2104958
82302 , 1052411 , 76 , 2104978
82303 , 1052426 , 103 , 2105062
82304 , 1052440 , 91 , 2105066
82305 , 1052455 , 80 , 2105074
82306 , 1052469 , 80 , 2105102
82307 , 1052482 , 77 , 2105122
82308 , 1052497 , 64 , 2105126
82309 , 1052509 , 56 , 2105134
82310 , 1052519 , 52 , 2105146
82311 , 1052530 , 77 , 2105218
82312 , 1052545 , 82 , 2105258
82313 , 1052559 , 102 , 2105326
82314 , 1052576 , 115 , 2105386
82315 , 1052593 , 112 , 2105414
82316 , 1052615 , 102 , 2105438
82317 , 1052633 , 96 , 2105462
82318 , 1052647 , 94 , 2105486
82319 , 1052663 , 82 , 2105494
82320 , 1052676 , 89 , 2105534
82321 , 1052689 , 106 , 2105594
82322 , 1052706 , 93 , 2105602
82323 , 1052718 , 83 , 2105606
82324 , 1052734 , 77 , 2105626
82325 , 1052749 , 68 , 2105638
82326 , 1052765 , 84 , 2105702
82327 , 1052779 , 92 , 2105746
82328 , 1052794 , 85 , 2105762
82329 , 1052806 , 85 , 2105786
82330 , 1052819 , 76 , 2105794
82331 , 1052832 , 65 , 2105798
82332 , 1052848 , 89 , 2105878
82333 , 1052862 , 107 , 2105942
82334 , 1052877 , 102 , 2105962
82335 , 1052891 , 100 , 2105986
82336 , 1052907 , 98 , 2106014
82337 , 1052923 , 104 , 2106058
82338 , 1052938 , 121 , 2106122
82339 , 1052954 , 111 , 2106134
82340 , 1052971 , 98 , 2106142
82341 , 1052989 , 88 , 2106158
82342 , 1053003 , 78 , 2106166
82343 , 1053018 , 69 , 2106178
82344 , 1053033 , 62 , 2106194
82345 , 1053043 , 58 , 2106206
82346 , 1053060 , 117 , 2106358
82347 , 1053078 , 101 , 2106362
82348 , 1053092 , 97 , 2106382
82349 , 1053107 , 88 , 2106394
82350 , 1053123 , 108 , 2106466
82351 , 1053142 , 113 , 2106514
82352 , 1053159 , 98 , 2106518
82353 , 1053175 , 86 , 2106526
82354 , 1053187 , 82 , 2106542
82355 , 1053201 , 90 , 2106586
82356 , 1053220 , 79 , 2106602
82357 , 1053240 , 77 , 2106638
82358 , 1053255 , 90 , 2106694
82359 , 1053269 , 90 , 2106722
82360 , 1053282 , 99 , 2106766
82361 , 1053295 , 104 , 2106802
82362 , 1053308 , 97 , 2106814
82363 , 1053325 , 94 , 2106842
82364 , 1053342 , 105 , 2106898
82365 , 1053354 , 105 , 2106922
82366 , 1053364 , 101 , 2106934
82367 , 1053382 , 103 , 2106974
82368 , 1053394 , 95 , 2106982
82369 , 1053407 , 88 , 2106994
82370 , 1053417 , 90 , 2107018
82371 , 1053433 , 76 , 2107022
82372 , 1053449 , 78 , 2107058
82373 , 1053461 , 76 , 2107078
82374 , 1053468 , 81 , 2107102
82375 , 1053477 , 78 , 2107114
82376 , 1053490 , 79 , 2107142
82377 , 1053499 , 80 , 2107162
82378 , 1053520 , 61 , 2107166
82379 , 1053532 , 55 , 2107178
82380 , 1053543 , 48 , 2107186
82381 , 1053552 , 63 , 2107234
82382 , 1053570 , 119 , 2107382
82383 , 1053588 , 107 , 2107394
82384 , 1053602 , 103 , 2107414
82385 , 1053614 , 97 , 2107426
82386 , 1053637 , 88 , 2107454
82387 , 1053647 , 88 , 2107474
82388 , 1053664 , 73 , 2107478
82389 , 1053674 , 73 , 2107498
82390 , 1053688 , 67 , 2107514
82391 , 1053703 , 64 , 2107538
82392 , 1053720 , 87 , 2107618
82393 , 1053737 , 78 , 2107634
82394 , 1053751 , 68 , 2107642
82395 , 1053764 , 61 , 2107654
82396 , 1053775 , 86 , 2107726
82397 , 1053793 , 158 , 2107906
82398 , 1053808 , 149 , 2107918
82399 , 1053827 , 138 , 2107934
82400 , 1053841 , 128 , 2107942
82401 , 1053855 , 132 , 2107978
82402 , 1053879 , 110 , 2107982
82403 , 1053896 , 105 , 2108006
82404 , 1053909 , 96 , 2108014
82405 , 1053921 , 90 , 2108026
82406 , 1053941 , 90 , 2108066
82407 , 1053948 , 93 , 2108086
82408 , 1053956 , 91 , 2108098
82409 , 1053968 , 91 , 2108122
82410 , 1053978 , 93 , 2108146
82411 , 1053988 , 101 , 2108182
82412 , 1053999 , 132 , 2108266
82413 , 1054012 , 155 , 2108338
82414 , 1054040 , 129 , 2108342
82415 , 1054050 , 129 , 2108362
82416 , 1054072 , 115 , 2108378
82417 , 1054081 , 116 , 2108398
82418 , 1054097 , 102 , 2108402
82419 , 1054113 , 98 , 2108426
82420 , 1054127 , 90 , 2108438
82421 , 1054143 , 98 , 2108486
82422 , 1054157 , 88 , 2108494
82423 , 1054166 , 91 , 2108518
82424 , 1054183 , 82 , 2108534
82425 , 1054196 , 103 , 2108602
82426 , 1054218 , 83 , 2108606
82427 , 1054234 , 73 , 2108618
82428 , 1054247 , 72 , 2108642
82429 , 1054262 , 63 , 2108654
82430 , 1054278 , 51 , 2108662
82431 , 1054290 , 45 , 2108674
82432 , 1054303 , 58 , 2108726
82433 , 1054312 , 55 , 2108738
82434 , 1054324 , 47 , 2108746
82435 , 1054337 , 42 , 2108762
82436 , 1054347 , 44 , 2108786
82437 , 1054356 , 65 , 2108846
82438 , 1054363 , 64 , 2108858
82439 , 1054379 , 58 , 2108878
82440 , 1054388 , 51 , 2108882
82441 , 1054404 , 51 , 2108914
82442 , 1054412 , 63 , 2108954
82443 , 1054421 , 60 , 2108966
82444 , 1054439 , 76 , 2109034
82445 , 1054455 , 66 , 2109046
82446 , 1054465 , 64 , 2109062
82447 , 1054475 , 72 , 2109098
82448 , 1054486 , 89 , 2109154
82449 , 1054500 , 81 , 2109166
82450 , 1054511 , 84 , 2109194
82451 , 1054530 , 75 , 2109214
82452 , 1054544 , 63 , 2109218
82453 , 1054557 , 62 , 2109242
82454 , 1054569 , 68 , 2109278
82455 , 1054580 , 67 , 2109298
82456 , 1054595 , 70 , 2109334
82457 , 1054609 , 62 , 2109346
82458 , 1054621 , 56 , 2109358
82459 , 1054636 , 79 , 2109434
82460 , 1054651 , 68 , 2109442
82461 , 1054663 , 58 , 2109446
82462 , 1054674 , 57 , 2109466
82463 , 1054689 , 78 , 2109538
82464 , 1054708 , 103 , 2109626
82465 , 1054724 , 93 , 2109638
82466 , 1054740 , 89 , 2109662
82467 , 1054755 , 86 , 2109686
82468 , 1054770 , 81 , 2109706
82469 , 1054783 , 118 , 2109806
82470 , 1054796 , 111 , 2109818
82471 , 1054808 , 117 , 2109854
82472 , 1054828 , 101 , 2109862
82473 , 1054841 , 108 , 2109902
82474 , 1054857 , 98 , 2109914
82475 , 1054870 , 121 , 2109986
82476 , 1054881 , 134 , 2110034
82477 , 1054905 , 132 , 2110078
82478 , 1054926 , 129 , 2110114
82479 , 1054943 , 118 , 2110126
82480 , 1054957 , 118 , 2110154
82481 , 1054970 , 111 , 2110166
82482 , 1054985 , 126 , 2110226
82483 , 1054995 , 140 , 2110274
82484 , 1055015 , 124 , 2110282
82485 , 1055027 , 114 , 2110286
82486 , 1055037 , 128 , 2110334
82487 , 1055058 , 129 , 2110378
82488 , 1055069 , 120 , 2110382
82489 , 1055093 , 136 , 2110462
82490 , 1055107 , 124 , 2110466
82491 , 1055122 , 127 , 2110502
82492 , 1055145 , 114 , 2110522
82493 , 1055162 , 103 , 2110534
82494 , 1055175 , 92 , 2110538
82495 , 1055198 , 103 , 2110606
82496 , 1055211 , 108 , 2110642
82497 , 1055225 , 120 , 2110694
82498 , 1055240 , 117 , 2110718
82499 , 1055259 , 102 , 2110726
82500 , 1055275 , 94 , 2110742
82501 , 1055291 , 94 , 2110774
82502 , 1055306 , 91 , 2110798
82503 , 1055319 , 86 , 2110814
82504 , 1055334 , 77 , 2110826
82505 , 1055349 , 72 , 2110846
82506 , 1055361 , 66 , 2110858
82507 , 1055374 , 61 , 2110874
82508 , 1055386 , 83 , 2110942
82509 , 1055402 , 85 , 2110978
82510 , 1055417 , 82 , 2111002
82511 , 1055430 , 71 , 2111006
82512 , 1055440 , 89 , 2111062
82513 , 1055455 , 86 , 2111086
82514 , 1055464 , 101 , 2111134
82515 , 1055474 , 115 , 2111182
82516 , 1055484 , 111 , 2111194
82517 , 1055494 , 107 , 2111206
82518 , 1055502 , 105 , 2111218
82519 , 1055523 , 86 , 2111222
82520 , 1055543 , 126 , 2111342
82521 , 1055566 , 121 , 2111378
82522 , 1055584 , 127 , 2111426
82523 , 1055601 , 128 , 2111462
82524 , 1055613 , 122 , 2111474
82525 , 1055634 , 105 , 2111482
82526 , 1055649 , 120 , 2111542
82527 , 1055664 , 117 , 2111566
82528 , 1055675 , 124 , 2111602
82529 , 1055699 , 108 , 2111618
82530 , 1055718 , 107 , 2111654
82531 , 1055733 , 104 , 2111678
82532 , 1055744 , 105 , 2111702
82533 , 1055759 , 102 , 2111726
82534 , 1055778 , 87 , 2111734
82535 , 1055791 , 88 , 2111762
82536 , 1055802 , 89 , 2111786
82537 , 1055820 , 75 , 2111794
82538 , 1055829 , 80 , 2111822
82539 , 1055842 , 73 , 2111834
82540 , 1055860 , 71 , 2111866
82541 , 1055873 , 64 , 2111878
82542 , 1055881 , 64 , 2111894
82543 , 1055891 , 66 , 2111918
82544 , 1055901 , 66 , 2111938
82545 , 1055912 , 67 , 2111962
82546 , 1055926 , 79 , 2112014
82547 , 1055940 , 77 , 2112038
82548 , 1055960 , 85 , 2112094
82549 , 1055973 , 74 , 2112098
82550 , 1055991 , 60 , 2112106
82551 , 1056000 , 59 , 2112122
82552 , 1056015 , 54 , 2112142
82553 , 1056023 , 48 , 2112146
82554 , 1056039 , 48 , 2112178
82555 , 1056050 , 57 , 2112218
82556 , 1056062 , 49 , 2112226
82557 , 1056076 , 71 , 2112298
82558 , 1056086 , 73 , 2112322
82559 , 1056101 , 66 , 2112338
82560 , 1056113 , 58 , 2112346
82561 , 1056127 , 50 , 2112358
82562 , 1056139 , 62 , 2112406
82563 , 1056154 , 61 , 2112434
82564 , 1056170 , 69 , 2112482
82565 , 1056189 , 56 , 2112494
82566 , 1056199 , 68 , 2112538
82567 , 1056212 , 57 , 2112542
82568 , 1056224 , 55 , 2112562
82569 , 1056235 , 50 , 2112574
82570 , 1056244 , 65 , 2112622
82571 , 1056256 , 59 , 2112634
82572 , 1056267 , 54 , 2112646
82573 , 1056274 , 71 , 2112694
82574 , 1056281 , 70 , 2112706
82575 , 1056300 , 59 , 2112722
82576 , 1056309 , 60 , 2112742
82577 , 1056327 , 44 , 2112746
82578 , 1056341 , 36 , 2112758
82579 , 1056350 , 49 , 2112802
82580 , 1056361 , 80 , 2112886
82581 , 1056378 , 83 , 2112926
82582 , 1056393 , 74 , 2112938
82583 , 1056403 , 74 , 2112958
82584 , 1056418 , 61 , 2112962
82585 , 1056432 , 59 , 2112986
82586 , 1056444 , 63 , 2113018
82587 , 1056456 , 63 , 2113042
82588 , 1056471 , 68 , 2113082
82589 , 1056483 , 78 , 2113126
82590 , 1056494 , 73 , 2113138
82591 , 1056507 , 68 , 2113154
82592 , 1056518 , 69 , 2113178
82593 , 1056528 , 69 , 2113198
82594 , 1056542 , 69 , 2113226
82595 , 1056555 , 60 , 2113234
82596 , 1056570 , 51 , 2113246
82597 , 1056578 , 61 , 2113282
82598 , 1056586 , 71 , 2113318
82599 , 1056603 , 62 , 2113334
82600 , 1056615 , 90 , 2113414
82601 , 1056626 , 91 , 2113438
82602 , 1056646 , 73 , 2113442
82603 , 1056664 , 73 , 2113478
82604 , 1056678 , 93 , 2113546
82605 , 1056688 , 89 , 2113558
82606 , 1056703 , 88 , 2113586
82607 , 1056724 , 97 , 2113646
82608 , 1056740 , 87 , 2113658
82609 , 1056755 , 76 , 2113666
82610 , 1056770 , 91 , 2113726
82611 , 1056789 , 80 , 2113742
82612 , 1056803 , 88 , 2113786
82613 , 1056815 , 94 , 2113822
82614 , 1056827 , 88 , 2113834
82615 , 1056841 , 86 , 2113858
82616 , 1056855 , 92 , 2113898
82617 , 1056868 , 89 , 2113918
82618 , 1056876 , 93 , 2113942
82619 , 1056895 , 106 , 2114006
82620 , 1056905 , 106 , 2114026
82621 , 1056918 , 99 , 2114038
82622 , 1056936 , 95 , 2114066
82623 , 1056947 , 88 , 2114074
82624 , 1056968 , 81 , 2114102
82625 , 1056984 , 101 , 2114174
82626 , 1057002 , 89 , 2114186
82627 , 1057019 , 96 , 2114234
82628 , 1057035 , 92 , 2114258
82629 , 1057052 , 103 , 2114314
82630 , 1057066 , 95 , 2114326
82631 , 1057082 , 97 , 2114362
82632 , 1057095 , 86 , 2114366
82633 , 1057111 , 106 , 2114438
82634 , 1057125 , 96 , 2114446
82635 , 1057140 , 95 , 2114474
82636 , 1057154 , 93 , 2114498
82637 , 1057176 , 93 , 2114542
82638 , 1057191 , 86 , 2114558
82639 , 1057202 , 87 , 2114582
82640 , 1057217 , 88 , 2114614
82641 , 1057233 , 126 , 2114722
82642 , 1057249 , 116 , 2114734
82643 , 1057265 , 120 , 2114774
82644 , 1057280 , 109 , 2114782
82645 , 1057297 , 94 , 2114786
82646 , 1057314 , 95 , 2114822
82647 , 1057329 , 90 , 2114842
82648 , 1057343 , 132 , 2114954
82649 , 1057362 , 123 , 2114974
82650 , 1057379 , 108 , 2114978
82651 , 1057400 , 91 , 2114986
82652 , 1057417 , 112 , 2115062
82653 , 1057434 , 105 , 2115082
82654 , 1057448 , 111 , 2115122
82655 , 1057464 , 111 , 2115154
82656 , 1057481 , 96 , 2115158
82657 , 1057498 , 103 , 2115206
82658 , 1057512 , 93 , 2115214
82659 , 1057526 , 85 , 2115226
82660 , 1057538 , 91 , 2115262
82661 , 1057549 , 82 , 2115266
82662 , 1057566 , 75 , 2115286
82663 , 1057580 , 75 , 2115314
82664 , 1057591 , 70 , 2115326
82665 , 1057601 , 78 , 2115362
82666 , 1057613 , 84 , 2115398
82667 , 1057629 , 72 , 2115406
82668 , 1057645 , 92 , 2115478
82669 , 1057659 , 80 , 2115482
82670 , 1057671 , 80 , 2115506
82671 , 1057689 , 90 , 2115562
82672 , 1057703 , 102 , 2115614
82673 , 1057716 , 113 , 2115662
82674 , 1057739 , 112 , 2115706
82675 , 1057752 , 125 , 2115758
82676 , 1057770 , 111 , 2115766
82677 , 1057788 , 107 , 2115794
82678 , 1057806 , 99 , 2115814
82679 , 1057820 , 97 , 2115838
82680 , 1057831 , 118 , 2115902
82681 , 1057850 , 105 , 2115914
82682 , 1057866 , 95 , 2115926
82683 , 1057878 , 101 , 2115962
82684 , 1057890 , 101 , 2115986
82685 , 1057911 , 96 , 2116018
82686 , 1057925 , 84 , 2116022
82687 , 1057943 , 76 , 2116042
82688 , 1057961 , 64 , 2116054
82689 , 1057972 , 67 , 2116082
82690 , 1057983 , 74 , 2116118
82691 , 1057992 , 83 , 2116154
82692 , 1058012 , 79 , 2116186
82693 , 1058022 , 83 , 2116214
82694 , 1058038 , 77 , 2116234
82695 , 1058049 , 92 , 2116286
82696 , 1058066 , 79 , 2116294
82697 , 1058081 , 66 , 2116298
82698 , 1058097 , 54 , 2116306
82699 , 1058112 , 57 , 2116342
82700 , 1058122 , 55 , 2116358
82701 , 1058133 , 68 , 2116406
82702 , 1058143 , 76 , 2116442
82703 , 1058153 , 72 , 2116454
82704 , 1058169 , 78 , 2116498
82705 , 1058179 , 76 , 2116514
82706 , 1058189 , 72 , 2116526
82707 , 1058197 , 88 , 2116574
82708 , 1058216 , 85 , 2116606
82709 , 1058228 , 99 , 2116658
82710 , 1058247 , 90 , 2116678
82711 , 1058258 , 81 , 2116682
